country,cowcode,year,lvau,lvaw,termofoffice,whoappoints,dismissal,otheroffices,whoformulates,finalauthority,roleinbudget,cbobjectives,advances,securitizedlending,termsoflending,potentialborrowing,typeoflimit,maturityofloans,interestrates,primarymarket,ceo,policy,objectives,lol2,reform
South Africa,560,2017,.4085416698952516,.3779999869093302,.5,.75,.83,.5,,.2,0,.6,0,.33,.33,1,.67,0,.25,0,.645,.1333333353201548,.60000002,.23,0
South Africa,560,2018,.4085416698952516,.3779999869093302,.5,.75,.83,.5,,.2,0,.6,0,.33,.33,1,.67,0,.25,0,.645,.1333333353201548,.60000002,.23,0
South Africa,560,2019,.4085416698952516,.3779999869093302,.5,.75,.83,.5,,.2,0,.6,0,.33,.33,1,.67,0,.25,0,.645,.1333333353201548,.60000002,.23,0
South Africa,560,2020,.4085416698952516,.3779999869093302,.5,.75,.83,.5,,.2,0,.6,0,.33,.33,1,.67,0,.25,0,.645,.1333333353201548,.60000002,.23,0
Namibia,565,1990,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1991,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1992,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1993,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1994,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1995,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1996,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1997,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1998,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,1999,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2000,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2001,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2002,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2003,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2004,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2005,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2006,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2007,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2008,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2009,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2010,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2011,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2012,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2013,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2014,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2015,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2016,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2017,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2018,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2019,.4750000013411045,.4338749906527812,.5,0,.83,.5,.33,.2,1,.4,.33,.33,.33,1,.33,1,.75,0,.4575,.4325000047683716,.40000001,.52,0
Namibia,565,2020,.6828125029802322,.6555000000130385,.5,0,.83,.5,1,1,1,.6,.67,.67,.67,1,.33,1,.25,0,.4575,1,.60000002,.395,1
Lesotho,570,2000,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2001,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2002,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2003,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2004,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2005,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2006,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2007,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2008,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2009,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2010,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2011,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2012,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2013,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2014,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2015,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2016,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2017,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2018,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2019,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Lesotho,570,2020,.7287500027567149,.7056249866657894,.5,.5,.83,1,.67,.8,0,.8,.67,.67,1,1,.33,.33,1,0,.7075,.5675000101327896,.80000001,.415,0
Botswana,571,1975,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1976,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1977,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1978,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1979,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1980,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1981,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1982,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1983,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1984,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1985,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1986,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1987,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1988,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1989,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1990,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1991,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1992,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1993,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1994,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1995,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1996,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1997,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1998,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,1999,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2000,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2001,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2002,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2003,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2004,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2005,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2006,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2007,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2008,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2009,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2010,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2011,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2012,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2013,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2014,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2015,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2016,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2017,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2018,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2019,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Botswana,571,2020,.4106250029802322,.3872499942379074,.5,0,.83,.5,,0,0,.6,.33,.67,.33,.67,.33,.33,.25,0,.4575,0,.60000002,.2275,0
Swaziland,572,1979,.1658333366115888,.1659523866188768,,0,0,.5,.33,,0,,,,,,,,,,.1666666666666667,.1650000065565109,,,0
Swaziland,572,1980,.1105555577410592,.1290740787866428,,0,0,.5,.33,,0,,,,,,,,,0,.1666666666666667,.1650000065565109,,0,1
Swaziland,572,1981,.1105555577410592,.1290740787866428,,0,0,.5,.33,,0,,,,,,,,,0,.1666666666666667,.1650000065565109,,0,0
Swaziland,572,1982,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,1
Swaziland,572,1983,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1984,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1985,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1986,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1987,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1988,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1989,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1990,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1991,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1992,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1993,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1994,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1995,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1996,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1997,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1998,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,1999,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,2000,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,2001,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,2002,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,2003,.382023810460454,.3439215664601656,,0,0,.5,.33,,0,,.33,.33,1,.33,.33,.33,.75,0,.1666666666666667,.1650000065565109,,.3525,0
Swaziland,572,2004,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,1
Swaziland,572,2005,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2006,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2007,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2008,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2009,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2010,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2011,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2012,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2013,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2014,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2015,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2016,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2017,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2018,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2019,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Swaziland,572,2020,.4325000036880374,.4143749963468873,.5,0,0,.5,.67,.2,0,.6,.33,.33,1,.33,.33,.33,.75,0,.25,.2675000056624413,.60000002,.3525,0
Madagascar,580,1973,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1974,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1975,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1976,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1977,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1978,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1979,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1980,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1981,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1982,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1983,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1984,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
Madagascar,580,1985,.3443750013411045,.3546249941647985,.25,.25,0,1,.33,.2,1,.4,.33,.33,.33,.33,.33,.33,.25,0,.375,.4325000047683716,.40000001,.2275,0
